date,close,open,high,low,交易量,涨跌幅
2020/7/12,1.86E+02,1.81E+02,1.88E+02,1.81E+02,111.07K,2.48%
2020/7/13,1.82E+02,1.86E+02,1.86E+02,1.82E+02,114.68K,-2.20%
2020/7/14,1.81E+02,1.82E+02,1.82E+02,1.78E+02,98.08K,-0.49%
2020/7/15,1.80E+02,1.81E+02,1.81E+02,1.79E+02,75.27K,-0.38%
2020/7/16,1.74E+02,1.80E+02,1.80E+02,1.72E+02,98.50K,-3.28%
2020/7/17,1.72E+02,1.74E+02,1.74E+02,1.71E+02,54.52K,-1.02%
2020/7/18,1.74E+02,1.72E+02,1.74E+02,1.72E+02,40.52K,0.73%
2020/7/19,1.72E+02,1.74E+02,1.74E+02,1.69E+02,82.25K,-0.82%
2020/7/20,1.69E+02,1.72E+02,1.72E+02,1.68E+02,47.59K,-1.86%
2020/7/21,1.79E+02,1.69E+02,1.79E+02,1.69E+02,83.58K,5.89%
2020/7/22,1.84E+02,1.79E+02,1.84E+02,1.76E+02,79.32K,2.84%
2020/7/23,1.85E+02,1.84E+02,1.86E+02,1.82E+02,138.24K,0.46%
2020/7/24,1.80E+02,1.85E+02,1.85E+02,1.79E+02,123.92K,-2.70%
2020/7/25,1.95E+02,1.80E+02,1.95E+02,1.80E+02,142.14K,8.31%
2020/7/26,1.91E+02,1.95E+02,1.96E+02,1.89E+02,190.49K,-2.18%
2020/7/27,2.08E+02,1.91E+02,2.08E+02,1.91E+02,306.15K,9.01%
2020/7/28,2.17E+02,2.08E+02,2.19E+02,2.05E+02,339.38K,4.17%
2020/7/29,2.13E+02,2.17E+02,2.18E+02,2.13E+02,153.81K,-1.75%
2020/7/30,2.15E+02,2.13E+02,2.17E+02,2.10E+02,140.82K,0.99%
2020/7/31,2.31E+02,2.15E+02,2.31E+02,2.13E+02,224.35K,7.59%
2020/8/1,2.47E+02,2.31E+02,2.47E+02,2.31E+02,259.93K,6.92%
2020/8/2,2.18E+02,2.47E+02,2.53E+02,2.16E+02,523.51K,-11.88%
2020/8/3,2.29E+02,2.18E+02,2.35E+02,2.18E+02,302.46K,5.26%
2020/8/4,2.26E+02,2.30E+02,2.34E+02,2.24E+02,231.76K,-1.53%
